,Date,City,County,State,latitude,longitude,o3_median,pressure_median,pm25_median,humidity_median,temperature_median,dew_median,no2_median,wind-speed_median,co_median,so2_median,pm10_median,wind-gust_median,day,month,year
174,1/4/2019,denver,denver,CO,39.74446429,-104.9119643,15.9,1016.7,25,30.2,0,0,7.8,0,1.9,0.6,14,5.6,4,1,2019
175,1/4/2019,detroit,wayne,MI,42.37173913,-83.10043478,25.6,1026.9,32,62,0,0,0,0,0,0,20,6,4,1,2019
176,1/4/2019,el paso,el paso,TX,31.83372263,-106.4245985,35.2,1019.4,25,35.2,4.7,0,5.6,0,0,0,23,6.2,4,1,2019
177,1/4/2019,fort worth,tarrant,TX,32.75272727,-97.33181818,18.4,1026,24,51.5,10,-1,0,1.5,0,0,0,4.4,4,1,2019
178,1/4/2019,fresno,fresno,CA,36.75683333,-119.7833333,26.4,1015.1,32,63.4,18.2,9,5.6,2.7,2.6,0,18,7.4,4,1,2019
179,1/4/2019,hartford,hartford,CT,41.76194444,-72.68055556,16.3,1016.4,13,41.6,1.8,0,1,3.2,1.4,0,7,6.1,4,1,2019
180,1/4/2019,honolulu,honolulu,HI,21.30465116,-157.8434884,16,1014,21,72.4,20,0,0,0.4,3.4,0,15,0.9,4,1,2019
181,1/4/2019,houston,harris,TX,29.76687831,-95.39687831,15.2,1024,25,65,9,3,0,2,0,0,0,3,4,1,2019
182,1/4/2019,indianapolis,marion,IN,39.78666667,-86.14033333,29.6,1023.4,31,57.3,3.6,0,4.7,2,2.4,0,14,5.7,4,1,2019
183,1/4/2019,jackson,hinds,MS,32.31821429,-90.19857143,31.2,1023.1,22,61,10.1,-1,1.3,2,1.4,0,0,3.7,4,1,2019
184,1/4/2019,jacksonville,duval,FL,30.31615385,-81.64423077,15.9,1019,22,87,13.8,0,1.9,1.5,2.9,0.6,10,3,4,1,2019
185,1/4/2019,las vegas,clark,NV,36.13558442,-115.191039,8.6,1017.7,21,28,13.1,0,11.2,2.4,0.1,0.4,15,4.9,4,1,2019
186,1/4/2019,little rock,pulaski,AR,34.73,-92.35416667,27.2,1026.1,27,51.7,6.6,0,0,5,0,0,0,3.5,4,1,2019
187,1/4/2019,los angeles,los angeles,CA,34.03708333,-118.2884375,15.2,1013.3,47,45.9,17.8,5,27.8,1,4.6,0,22,3,4,1,2019
188,1/4/2019,madison,dane,WI,43.07088235,-89.38882353,30.4,1017.9,31,54.2,7,-5,0,4.2,0,1.5,10,11.3,4,1,2019
189,1/4/2019,manhattan,riley,KS,39.2125,-96.6125,28.9,1022.4,13,36.1,5.5,-11,13,5,2.3,0,0,11.4,4,1,2019
190,1/4/2019,memphis,shelby,TN,35.11030769,-89.97984615,32,1024.7,19,58.7,8.8,0,0,0.8,0,0,0,3.3,4,1,2019
191,1/4/2019,miami,miami-dade,FL,25.76768421,-80.26421053,13,1017.1,21,71.3,24,0,0,3.1,1.6,0.6,0,7.6,4,1,2019
192,1/4/2019,milwaukee,milwaukee,WI,43.05333333,-87.96404762,28.1,1021.7,31,68,3.7,-6,11.2,3,3,1.5,19,9.5,4,1,2019
193,1/4/2019,nashville,davidson,TN,36.15636364,-86.78636364,32,1022.1,21,45.6,8,-5,0,3,0,0,0,5.2,4,1,2019
194,1/4/2019,oakland,alameda,CA,37.7862963,-122.2255556,15.2,1012.7,34,81.8,13.8,0,13.9,2,5.3,1.5,0,3.7,4,1,2019
195,1/4/2019,oklahoma city,oklahoma,OK,35.47391892,-97.51662162,31.2,1023.9,38,55.7,8.8,-3,8.4,2,2.3,0,17,3.7,4,1,2019
196,1/4/2019,omaha,douglas,NE,41.26652174,-96.02347826,23.3,1017.4,21,48.3,8.7,0,0,2.8,2.2,1.5,15,9.8,4,1,2019
197,1/4/2019,philadelphia,philadelphia,PA,39.97674419,-75.15337209,32,1025.3,23,42,0,-10,2.8,4.2,1.2,0,0,8.2,4,1,2019
198,1/4/2019,phoenix,maricopa,AZ,33.50259259,-112.0709877,30.4,33.9,17,16,21.3,0,19.2,1.3,4.5,0.1,16,4.5,4,1,2019
199,1/4/2019,portland,multnomah,OR,45.51754386,-122.6487719,0.9,1014.4,30,61.8,7.7,5,15,0,4.5,0.3,0,2.2,4,1,2019
200,1/4/2019,providence,providence,RI,41.8225,-71.41583333,35.2,1017.5,13,45.7,3,0,7.5,2.3,2.6,0,0,6.6,4,1,2019
201,1/4/2019,raleigh,wake,NC,35.82159091,-78.65045455,36.1,1026,25,44.9,5.7,-7,3.8,2,1.8,0,9,6.3,4,1,2019
202,1/4/2019,richmond,richmo,VA,37.54903226,-77.46258065,0,1022.5,0,39.2,5.1,0,0,0.5,0,0,0,7.8,4,1,2019
203,1/4/2019,sacramento,sacramento,CA,38.56990196,-121.4671569,0.1,1016,21,74,14,8,5.6,1.5,0,0,12,3,4,1,2019
204,1/4/2019,saint paul,ramsey,MN,44.97105263,-93.10394737,25.6,1016.3,25,65.2,3.1,-3,5.6,2.5,2.7,0,10,5.5,4,1,2019
205,1/4/2019,salem,marion,OR,44.93461538,-122.9984615,0,1016.6,35,88.5,12.1,0,0,0.3,0,0,0,1,4,1,2019
206,1/4/2019,salt lake city,salt lake,UT,40.72436364,-111.8878182,28.9,1015.4,14,0,0,0,9.3,1.4,3.5,0,0,4,4,1,2019
207,1/4/2019,san antonio,bexar,TX,29.46241379,-98.51022989,25.6,1023.3,25,55.5,10,1,0,1.5,0,0,0,3.5,4,1,2019
208,1/4/2019,san diego,san diego,CA,32.77814815,-117.1317284,42.4,1009.8,49,55,17.9,0,8.4,0.7,3.7,0,0,3,4,1,2019
209,1/4/2019,san francisco,san francisco,CA,37.77015385,-122.4183077,19.2,1015.4,25,84.7,13.2,0,10.2,1.5,3.8,1.5,0,3.2,4,1,2019
210,1/4/2019,san jose,santa clara,CA,37.30894737,-121.8722807,17.6,1015.6,30,75,13.9,10,14.9,1.2,4.5,1.5,10,2.5,4,1,2019
211,1/4/2019,seattle,king,WA,47.59079365,-122.3257143,23.3,1015.7,33,61.6,12.2,4,12.1,2,3.4,1.5,0,5.3,4,1,2019
212,1/4/2019,springfield,sangamon,IL,39.78315789,-89.64184211,28.1,1023.6,23,65.9,5,-2,0,4.1,0,0,0,5.7,4,1,2019
213,1/4/2019,staten island,richmond,NY,40.58857143,-74.15,31.2,1023.5,19,41,3,-9.6,6.5,5.3,1.9,0,0,11.4,4,1,2019
214,1/4/2019,tallahassee,leon,FL,30.456,-84.2625,11.8,1020.5,24,81,11.1,7,0,3,0,0,0,1.2,4,1,2019
215,1/4/2019,tucson,pima,AZ,32.21703704,-110.9498148,34.4,1013.3,25,0,0,0,9.4,0,2.4,0.3,27,3.5,4,1,2019
216,1/5/2019,albuquerque,bernalillo,NM,35.1072093,-106.6172093,33.6,1011.1,16,30.2,16.8,0,3.8,3,0.5,1.5,15,6,5,1,2019
217,1/5/2019,atlanta,fulton,GA,33.7601087,-84.40282609,17.6,1020.2,59,83,19.9,0,4.7,1,2.6,1.5,25,1.8,5,1,2019
218,1/5/2019,austin,travis,TX,30.28333333,-97.75064103,17.6,1011.2,53,86.5,24.4,0,0,0.6,0,0,0,4.3,5,1,2019
219,1/5/2019,baltimore,baltimo,MD,39.30583333,-76.61041667,29.6,1026.2,25,85.3,13.8,0,6.5,2.1,0,0,15,5,5,1,2019
220,1/5/2019,boise,ada,ID,43.60454545,-116.2024242,31.2,1018.5,25,31.7,9.4,0,0,0.7,3.4,0.2,14,3.5,5,1,2019
221,1/5/2019,boston,suffolk,MA,42.35128205,-71.06205128,23.3,1029.6,34,62.5,10,0,10.2,1.6,3,1.5,0,5,5,1,2019
222,1/5/2019,brooklyn,kings,NY,40.65326923,-73.95653846,137,1029.6,14,76,11.6,7,15.9,3,0.2,0,0,7,5,1,2019
223,1/5/2019,charlotte,mecklenburg,NC,35.19635135,-80.82810811,23.3,1022.9,33,78.4,22.2,17,0,2.3,0.3,0,0,2.3,5,1,2019
224,1/5/2019,chicago,cook,IL,41.85885057,-87.67643678,24.8,1014.3,27,92,9.1,9,6.5,3.6,2.9,0,10,6.4,5,1,2019
225,1/5/2019,columbia,richland,SC,34.01181818,-81.01333333,0,1023.2,0,78.2,21.8,0,0,2,0,0,0,6.5,5,1,2019
226,1/5/2019,columbus,franklin,OH,39.98804348,-82.97978261,35.2,1016.4,45,80.8,18.5,15,7.5,2.5,1.2,0,0,6.4,5,1,2019
227,1/5/2019,dallas,dallas,TX,32.79677966,-96.78355932,14.5,1010.9,55,87.6,23.6,22.6,0,6.5,0,0,0,10.8,5,1,2019
228,1/5/2019,denver,denver,CO,39.74446429,-104.9119643,9,1015.2,21,75.5,0,0,4.6,0,1.9,0.6,9,4.6,5,1,2019
229,1/5/2019,detroit,wayne,MI,42.37173913,-83.10043478,23.3,1015.7,26,91.1,0,0,0,0,0,0,12,8,5,1,2019
230,1/5/2019,el paso,el paso,TX,31.83372263,-106.4245985,29.6,1007.5,17,19.7,0,0,2.8,0,0,0,21,4.7,5,1,2019
231,1/5/2019,fort worth,tarrant,TX,32.75272727,-97.33181818,16,1013.8,58,84.9,23.4,21,0,1.7,0,0,0,8.4,5,1,2019
232,1/5/2019,fresno,fresno,CA,36.75683333,-119.7833333,30.4,1014.9,39,49.7,17.9,5,4.7,2.2,2.1,1.5,28,5.3,5,1,2019
233,1/5/2019,hartford,hartford,CT,41.76194444,-72.68055556,10.2,1026,27,80,9.3,5,6.9,1.5,3.2,0,11,1.2,5,1,2019
234,1/5/2019,honolulu,honolulu,HI,21.30465116,-157.8434884,19.2,1015.3,13,77.4,22.5,19,0,2.2,3.4,0,8,6,5,1,2019
235,1/5/2019,houston,harris,TX,29.76687831,-95.39687831,20,1014,47,84,25,22,0,3,0,0,0,10.5,5,1,2019
236,1/5/2019,indianapolis,marion,IN,39.78666667,-86.14033333,27.2,1013.8,33,84.1,18.8,0,7.5,2.9,2.9,1.5,15,7.8,5,1,2019
237,1/5/2019,jackson,hinds,MS,32.31821429,-90.19857143,24.8,1018.9,35,78.3,24.4,20,3.4,2.5,0.5,0,0,6.7,5,1,2019
238,1/5/2019,jacksonville,duval,FL,30.31615385,-81.64423077,12.2,1021.6,33,76,23.6,0,2.3,2.3,3.3,0.6,21,4.7,5,1,2019
239,1/5/2019,las vegas,clark,NV,36.13558442,-115.191039,19.5,1014.7,16,25.2,17.5,0,3,2.7,0.1,0,13,8,5,1,2019
240,1/5/2019,little rock,pulaski,AR,34.73,-92.35416667,30.4,1016.8,22,84.2,19.4,17,0,2.5,0,0,0,3.7,5,1,2019
241,1/5/2019,los angeles,los angeles,CA,34.03708333,-118.2884375,26.4,1015.9,46,67,15,9,18.6,1.5,2,0,20,5,5,1,2019
242,1/5/2019,madison,dane,WI,43.07088235,-89.38882353,22.4,1013.9,22,88,7.2,5,0,1,0,0,7,5.5,5,1,2019
243,1/5/2019,manhattan,riley,KS,39.2125,-96.6125,22.4,1029.4,18,76.5,10.5,7,13,1.6,3,0,0,6,5,1,2019
244,1/5/2019,memphis,shelby,TN,35.11030769,-89.97984615,27.2,1016.4,40,69,21,19,0,1.2,0,0,0,3.5,5,1,2019
245,1/5/2019,miami,miami-dade,FL,25.76768421,-80.26421053,13,1018.4,17,79.7,24.5,0,0,3.5,1,0.6,0,11,5,1,2019
246,1/5/2019,milwaukee,milwaukee,WI,43.05333333,-87.96404762,24.8,1016,21,95,5,5,6.5,2.6,2.9,0,10,5,5,1,2019
247,1/5/2019,nashville,davidson,TN,36.15636364,-86.78636364,28.1,1018.6,50,67.1,22.8,16,0,4,0,0,0,7.5,5,1,2019
248,1/5/2019,oakland,alameda,CA,37.7862963,-122.2255556,26.4,1015.4,50,73.3,14.4,0,9.3,3.2,4,1.5,0,4.2,5,1,2019
249,1/5/2019,oklahoma city,oklahoma,OK,35.47391892,-97.51662162,22.4,1011.3,29,94.5,17.7,15,11.2,3.6,2.3,0,12,5,5,1,2019
250,1/5/2019,omaha,douglas,NE,41.26652174,-96.02347826,17.6,1014.3,25,84,8.1,0,0,2,2.4,1.5,5,5.2,5,1,2019
251,1/5/2019,philadelphia,philadelphia,PA,39.97674419,-75.15337209,28.9,1027.4,24,81,11.8,10,2.8,2.4,1.2,0,0,4.1,5,1,2019
252,1/5/2019,phoenix,maricopa,AZ,33.50259259,-112.0709877,24.1,33.9,17,28.2,24.4,0,7.5,1.3,3,0.1,13,4.3,5,1,2019
253,1/5/2019,portland,multnomah,OR,45.51754386,-122.6487719,12.8,1017.6,17,45.2,3.6,0,10.2,0,1.2,0.6,0,4.2,5,1,2019
254,1/5/2019,providence,providence,RI,41.8225,-71.41583333,32.8,1029.1,21,74.6,9.4,0,18.6,1,4.7,0,0,2.5,5,1,2019
255,1/5/2019,raleigh,wake,NC,35.82159091,-78.65045455,25.6,1023.6,42,74.3,23.3,17.3,5.6,1.7,2.7,0,20,6.4,5,1,2019
256,1/5/2019,richmond,richmo,VA,37.54903226,-77.46258065,14.7,1021.4,25,81,19.1,16,3.3,1.2,0.1,0.2,0,2,5,1,2019
257,1/5/2019,sacramento,sacramento,CA,38.56990196,-121.4671569,0.1,1016.2,21,52.1,17.5,5,4.7,1.2,0,0,21,4.7,5,1,2019
258,1/5/2019,saint paul,ramsey,MN,44.97105263,-93.10394737,21.6,1016.8,13,89,5.5,4,10.2,2.2,3.5,0,5,5.5,5,1,2019
259,1/5/2019,salem,marion,OR,44.93461538,-122.9984615,25.6,1019.2,18,54.3,11.2,0,0,1.2,0,0,0,5,5,1,2019
260,1/5/2019,salt lake city,salt lake,UT,40.72436364,-111.8878182,32.8,1017.7,17,0,0,0,5.6,1.4,3.4,0,0,4.1,5,1,2019
261,1/5/2019,san antonio,bexar,TX,29.46241379,-98.51022989,17.6,1009.9,59,85,24.3,21.5,0,2.7,0,0,0,7.2,5,1,2019
262,1/5/2019,san diego,san diego,CA,32.77814815,-117.1317284,36.8,1011.6,27,74.7,15.5,0,1.9,3.7,2,0,0,8,5,1,2019
263,1/5/2019,san francisco,san francisco,CA,37.77015385,-122.4183077,32,1016.6,50,77.7,13.1,0,5.6,3.5,2.8,1.5,0,8.6,5,1,2019
264,1/5/2019,san jose,santa clara,CA,37.30894737,-121.8722807,28.9,1017.3,42,66.5,15.1,0,7.5,1.6,3.9,1.5,20,4.3,5,1,2019
265,1/5/2019,seattle,king,WA,47.59079365,-122.3257143,31.2,1017.3,24,56.8,10.8,0,9.3,3.4,2.8,1.5,0,7.4,5,1,2019
266,1/5/2019,springfield,sangamon,IL,39.78315789,-89.64184211,31.2,1014.5,12,87,17.2,17,0,2.6,0,0,0,5.3,5,1,2019
267,1/5/2019,staten island,richmond,NY,40.58857143,-74.15,27.2,1028.9,17,76.2,11.5,8,21.3,1,2.6,1.5,0,3.5,5,1,2019
268,1/5/2019,tallahassee,leon,FL,30.456,-84.2625,9,1021.7,36,65.2,25,18,0,2.8,0,0,0,5.1,5,1,2019
269,1/5/2019,tucson,pima,AZ,32.21703704,-110.9498148,27.2,1011.9,13,0,0,0,5.6,0,2,0.2,18,5.6,5,1,2019
270,1/6/2019,albuquerque,bernalillo,NM,35.1072093,-106.6172093,40.8,1010.7,33,37.7,22.2,8,5.6,2.3,0.7,1.5,25,3.5,6,1,2019
271,1/6/2019,atlanta,fulton,GA,33.7601087,-84.40282609,41.6,1012.1,49,60.5,21.8,0,8.4,1.2,2.4,2.2,22,2.9,6,1,2019
272,1/6/2019,austin,travis,TX,30.28333333,-97.75064103,16,1012.7,30,73.5,27.2,0,0,0.5,0,0,0,1.7,6,1,2019
273,1/6/2019,baltimore,baltimo,MD,39.30583333,-76.61041667,37.6,1009.9,53,60.7,22.9,0,6.5,1,0,0,20,2.7,6,1,2019
274,1/6/2019,boise,ada,ID,43.60454545,-116.2024242,26,1010.7,25,56.2,19.3,0,0,1.2,2.4,0.5,6,3.7,6,1,2019
275,1/6/2019,boston,suffolk,MA,42.35128205,-71.06205128,24.8,1010.5,34,86.9,14.4,0,4.7,2,2.5,0,0,7,6,1,2019
276,1/6/2019,brooklyn,kings,NY,40.65326923,-73.95653846,52,1010.4,48,66.7,22,0,13.2,2.4,3.1,0,0,5.5,6,1,2019
277,1/6/2019,charlotte,mecklenburg,NC,35.19635135,-80.82810811,38.4,1011.2,25,59.7,23.8,13,0,2,1.9,1.5,0,3.7,6,1,2019
278,1/6/2019,chicago,cook,IL,41.85885057,-87.67643678,27.2,1007.8,49,80.7,17.4,14.3,5.6,2.5,2.9,1.5,15,6.2,6,1,2019
279,1/6/2019,columbia,richland,SC,34.01181818,-81.01333333,0,1010.1,0,49.7,24.4,0,0,1.5,0,0,0,4,6,1,2019
280,1/6/2019,columbus,franklin,OH,39.98804348,-82.97978261,38.4,1008.4,38,73,22,15,7.5,2.3,1.2,0,0,4.5,6,1,2019
281,1/6/2019,dallas,dallas,TX,32.79677966,-96.78355932,28.9,1013.3,31,85,23,19,0,2.7,0,0,0,6,6,1,2019
282,1/6/2019,denver,denver,CO,39.74446429,-104.9119643,17.9,1011.5,30,47.5,0,0,5.1,0,1.9,0.6,16,3.2,6,1,2019
283,1/6/2019,detroit,wayne,MI,42.37173913,-83.10043478,29.6,1007.1,52,82.7,0,0,0,0,0,0,25,3.1,6,1,2019
284,1/6/2019,el paso,el paso,TX,31.83372263,-106.4245985,32.8,1005.6,42,40.7,19.7,12,3.8,0,0,0,25,10.5,6,1,2019
285,1/6/2019,fort worth,tarrant,TX,32.75272727,-97.33181818,34.4,1015.3,36,83.8,22.4,18.3,0,1.5,0,0,0,5.5,6,1,2019
286,1/6/2019,fresno,fresno,CA,36.75683333,-119.7833333,37.6,1007.7,31,45.3,25.4,11,5.6,1.4,2.3,2.9,15,4,6,1,2019
287,1/6/2019,hartford,hartford,CT,41.76194444,-72.68055556,18.3,1005.4,48,70.8,17.7,12,3.7,1.3,3.7,0,20,2.5,6,1,2019
288,1/6/2019,honolulu,honolulu,HI,21.30465116,-157.8434884,20.8,1015.7,17,74,23,20,0,0.3,1.2,1.5,12,2.3,6,1,2019
289,1/6/2019,houston,harris,TX,29.76687831,-95.39687831,22.4,1013.2,33,75.3,28,23,0,1.3,0,0,0,3.7,6,1,2019
290,1/6/2019,indianapolis,marion,IN,39.78666667,-86.14033333,34.4,1007.3,42,71,22.7,0,6.5,1.7,4.9,1.5,26,5,6,1,2019
291,1/6/2019,jackson,hinds,MS,32.31821429,-90.19857143,28.9,1013.5,52,68.5,25.8,18,2.8,1.6,1.4,1.5,0,2.2,6,1,2019
292,1/6/2019,jacksonville,duval,FL,30.31615385,-81.64423077,13,1010.2,38,69.5,28.8,0,1.9,1.5,4.1,0.6,17,3,6,1,2019
293,1/6/2019,las vegas,clark,NV,36.13558442,-115.191039,21.2,1005.7,22,19.7,25.9,0,3.6,2.8,0.1,0.1,16,7,6,1,2019
294,1/6/2019,little rock,pulaski,AR,34.73,-92.35416667,20.8,1013.9,53,63.1,25,0,0,3,0,0,0,1.2,6,1,2019
295,1/6/2019,los angeles,los angeles,CA,34.03708333,-118.2884375,27.2,1011.2,35,79.5,16,12,6.5,2,2.2,0,14,3.6,6,1,2019
296,1/6/2019,madison,dane,WI,43.07088235,-89.38882353,28.9,1008.5,70,81,19.4,15,0,1.8,0,0.9,38,5.4,6,1,2019
297,1/6/2019,manhattan,riley,KS,39.2125,-96.6125,28.1,1008.2,51,58.4,22.5,14,13,1.3,3.4,0,0,4.7,6,1,2019
298,1/6/2019,memphis,shelby,TN,35.11030769,-89.97984615,33.6,1011.9,37,59,25.2,17,0,2,0,0,0,2.4,6,1,2019
299,1/6/2019,miami,miami-dade,FL,25.76768421,-80.26421053,6.5,1013.5,22,83,25.8,0,0,2,1.3,0.6,0,4.7,6,1,2019
300,1/6/2019,milwaukee,milwaukee,WI,43.05333333,-87.96404762,24.1,1008.4,42,82.2,12.1,7,6.3,1.7,2.9,0.6,15,4.1,6,1,2019
301,1/6/2019,nashville,davidson,TN,36.15636364,-86.78636364,32.8,1010,49,64.9,24.7,0,0,3,0,0,0,4.8,6,1,2019
302,1/6/2019,oakland,alameda,CA,37.7862963,-122.2255556,21.6,1009.1,38,86.6,14.7,0,4.7,2,3.4,1.5,0,3.4,6,1,2019
303,1/6/2019,oklahoma city,oklahoma,OK,35.47391892,-97.51662162,29.6,1013.8,25,73.4,22.5,17,6.5,2.5,2.3,0,14,4.6,6,1,2019
304,1/6/2019,omaha,douglas,NE,41.26652174,-96.02347826,32.8,1009,59,54.6,20.1,0,0,1.8,2.6,2.9,31,6,6,1,2019
305,1/6/2019,philadelphia,philadelphia,PA,39.97674419,-75.15337209,36.8,1009.1,56,71.7,22.9,16,4.7,1.4,3.4,0,0,2,6,1,2019
306,1/6/2019,phoenix,maricopa,AZ,33.50259259,-112.0709877,28.9,33.9,21,17.5,29.5,0,6.4,1.3,2.6,0.1,16,7,6,1,2019
307,1/6/2019,portland,multnomah,OR,45.51754386,-122.6487719,16.8,1013.5,16,61.2,11.2,0,5.6,0,1.6,0.2,0,4,6,1,2019
308,1/6/2019,providence,providence,RI,41.8225,-71.41583333,33.6,1009.3,38,91,16.1,0,9.3,0.4,2.8,0,0,1,6,1,2019
309,1/6/2019,raleigh,wake,NC,35.82159091,-78.65045455,24.8,1009.8,34,82.4,21,18.3,2.8,1,2.2,0,11,2.8,6,1,2019
310,1/6/2019,richmond,richmo,VA,37.54903226,-77.46258065,13.5,1008.4,46,78.5,21.3,17.3,2.4,0.8,0.1,0.2,0,3.1,6,1,2019
311,1/6/2019,sacramento,sacramento,CA,38.56990196,-121.4671569,0.1,1008.4,25,58,22.5,13.6,2.8,1.7,0,0,16,5,6,1,2019
312,1/6/2019,saint paul,ramsey,MN,44.97105263,-93.10394737,25.6,1010.4,34,54,16.4,9,3.8,2.5,2.4,0,16,5.5,6,1,2019
313,1/6/2019,salem,marion,OR,44.93461538,-122.9984615,14.5,1015.6,15,67,18.5,0,0,1.6,0,0,0,2.6,6,1,2019
314,1/6/2019,salt lake city,salt lake,UT,40.72436364,-111.8878182,47.2,1013.6,20,0,0,0,3.8,2.2,1.3,0,0,5.7,6,1,2019
315,1/6/2019,san antonio,bexar,TX,29.46241379,-98.51022989,15.2,1012.2,34,72.7,27.6,22,0,1.7,0,0,0,3.5,6,1,2019
316,1/6/2019,san diego,san diego,CA,32.77814815,-117.1317284,32,1007.2,34,78.7,16.1,0,1.9,2.2,2,0,0,5.2,6,1,2019
317,1/6/2019,san francisco,san francisco,CA,37.77015385,-122.4183077,24.1,1009.9,34,91.5,12.9,0,2.8,4.6,2.4,0,0,10.2,6,1,2019
318,1/6/2019,san jose,santa clara,CA,37.30894737,-121.8722807,20.8,1010.8,42,72.9,16.9,11,6.5,2,3.1,0,11,4,6,1,2019
319,1/6/2019,seattle,king,WA,47.59079365,-122.3257143,9.6,1016,36,75.1,15.8,11,10.2,1.8,2,1.5,0,4.3,6,1,2019
320,1/6/2019,springfield,sangamon,IL,39.78315789,-89.64184211,28.1,1009.6,33,75.7,22.7,17,0,2.4,0,0,0,4.7,6,1,2019
321,1/6/2019,staten island,richmond,NY,40.58857143,-74.15,25.6,1009.2,50,66.6,20.6,14,17.6,0.7,3.5,0,0,2.5,6,1,2019
322,1/6/2019,tallahassee,leon,FL,30.456,-84.2625,13,1011.7,43,56.7,27.1,21,0,1.8,0,0,0,3.6,6,1,2019
323,1/6/2019,tucson,pima,AZ,32.21703704,-110.9498148,28.1,1006.2,25,0,0,0,2.3,0,1.8,0.2,30,7.3,6,1,2019
324,1/7/2019,albuquerque,bernalillo,NM,35.1072093,-106.6172093,29.6,1017.6,20,42.7,23.8,10,6.5,1.6,0.5,1.5,15,3.5,7,1,2019
325,1/7/2019,atlanta,fulton,GA,33.7601087,-84.40282609,36.8,1017.3,52,76,24.4,0,11.2,0.6,2.8,2.9,19,1.2,7,1,2019
326,1/7/2019,austin,travis,TX,30.28333333,-97.75064103,22.4,1014.8,50,76,26.8,0,0,0.2,0,0,0,4,7,1,2019
327,1/7/2019,baltimore,baltimo,MD,39.30583333,-76.61041667,24.8,1014.6,23,60.2,22.9,0,4.7,1,0,0,0,3.8,7,1,2019
328,1/7/2019,boise,ada,ID,43.60454545,-116.2024242,30.4,1009.7,30,32.7,23.4,0,0,1.5,4.2,0.6,17,4,7,1,2019
329,1/7/2019,boston,suffolk,MA,42.35128205,-71.06205128,17.6,1010.2,30,67.2,22.9,0,4.7,2.8,1.8,0,0,8.6,7,1,2019
330,1/7/2019,brooklyn,kings,NY,40.65326923,-73.95653846,500,1013.5,14,50.2,23.8,14,5.4,4.5,1.9,0,0,9.4,7,1,2019
331,1/7/2019,charlotte,mecklenburg,NC,35.19635135,-80.82810811,33.6,1013.3,50,74,27.2,19,0,2,2,1.5,0,2.3,7,1,2019
332,1/7/2019,chicago,cook,IL,41.85885057,-87.67643678,28.9,1013.3,38,71.5,25.7,21,8.8,2.2,3.4,1.5,14,4,7,1,2019
333,1/7/2019,columbia,richland,SC,34.01181818,-81.01333333,0,1013,51,65.7,27.5,0,0,0.5,0,0,0,1.1,7,1,2019
334,1/7/2019,columbus,franklin,OH,39.98804348,-82.97978261,38.4,1012.2,40,61.3,26.8,17,9.3,1.5,1.2,1.5,0,1.9,7,1,2019
335,1/7/2019,dallas,dallas,TX,32.79677966,-96.78355932,21.6,1014.2,43,79,26.5,22.6,0,4.3,0,0,0,9.7,7,1,2019
336,1/7/2019,denver,denver,CO,39.74446429,-104.9119643,13.5,1009.4,30,66.8,21.1,0,6.4,3,1.9,0.6,18,3.6,7,1,2019
337,1/7/2019,detroit,wayne,MI,42.37173913,-83.10043478,26.4,1013,41,66.6,27.4,0,0,4,0,0,0,7,7,1,2019
338,1/7/2019,el paso,el paso,TX,31.83372263,-106.4245985,30.4,1005.3,42,23.2,29.7,7,4.7,2.2,0,0,42,7,7,1,2019
339,1/7/2019,fort worth,tarrant,TX,32.75272727,-97.33181818,25.6,1016.9,54,72.5,27,21,0,3.6,0,0,0,7.2,7,1,2019
340,1/7/2019,fresno,fresno,CA,36.75683333,-119.7833333,37.6,1014.5,28,33.6,26.2,7.3,3.8,3.4,1.7,1.5,19,7.8,7,1,2019
341,1/7/2019,hartford,hartford,CT,41.76194444,-72.68055556,11.4,1007.1,33,61.3,21.8,14,1.4,1.5,1.5,0,12,3.1,7,1,2019
342,1/7/2019,honolulu,honolulu,HI,21.30465116,-157.8434884,13.6,1013.4,13,73.5,24,21,0,2,5.6,1.5,9,1.3,7,1,2019
343,1/7/2019,houston,harris,TX,29.76687831,-95.39687831,23.3,1016.1,53,77.5,27.7,22,0,1.7,0,0,0,6.4,7,1,2019
344,1/7/2019,indianapolis,marion,IN,39.78666667,-86.14033333,32,1013.5,29,73.7,27.1,0,8.4,1.4,2.4,0,19,3.9,7,1,2019
345,1/7/2019,jackson,hinds,MS,32.31821429,-90.19857143,29.6,1018.2,49,70.7,27,22,2.6,2,1.2,1.5,0,3.6,7,1,2019
346,1/7/2019,jacksonville,duval,FL,30.31615385,-81.64423077,11,1014.6,36,72,28.8,0,3.7,1,5,0.6,17,2.7,7,1,2019
347,1/7/2019,las vegas,clark,NV,36.13558442,-115.191039,18.7,1008.6,16,12,32.2,-3,5.3,3.2,0.1,0.2,15,9.8,7,1,2019
348,1/7/2019,little rock,pulaski,AR,34.73,-92.35416667,22.4,1016.3,49,70.9,26.5,22,0,1.5,0,0,0,2.6,7,1,2019
349,1/7/2019,los angeles,los angeles,CA,34.03708333,-118.2884375,18.4,1013.8,55,66.7,20.8,14,21.3,2.7,3.7,1.5,27,3.1,7,1,2019
350,1/7/2019,madison,dane,WI,43.07088235,-89.38882353,27.2,1012.1,26,80,24.6,21,0,1.3,0,0.2,14,0,7,1,2019
351,1/7/2019,manhattan,riley,KS,39.2125,-96.6125,28.1,1013,14,58.3,23.4,13,10.2,2.2,2,0,0,8,7,1,2019
